rto,Maker,state,rto_number,district,BIO-CNG/BIO-GAS,BIO-DIESEL(B100),BIO-METHANE,CNG ONLY,DIESEL,DIESEL/HYBRID,DI-METHYL ETHER,DUAL DIESEL/BIO CNG,DUAL DIESEL/CNG,DUAL DIESEL/LNG,ELECTRIC(BOV),ETHANOL(E100),FLEX-FUEL(BIO-DIESEL),FLEX-FUEL(ETHANOL),FUEL CELL HYDROGEN,HCNG,HYDROGEN(ICE),LNG,LPG ONLY,METHANOL,NOT APPLICABLE,PETROL,PETROL/CNG,PETROL(E20),PETROL(E20)/CNG,PETROL(E20)/HYBRID,PETROL(E20)/HYBRID/CNG,PETROL(E20)/LPG,PETROL/HYBRID,PETROL/HYBRID/CNG,PETROL/LPG,PETROL/METHANOL,PLUG-IN HYBRID EV,PURE EV,SOLAR,STRONG HYBRID EV,TOTAL
MANGALORE  RTO,JSW MG MOTOR INDIA PVT LTD,Karnataka,KA19,Mangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,20
MANGALORE  RTO,KIA INDIA PRIVATE LIMITED,Karnataka,KA19,Mangalore,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,77
MANGALORE  RTO,MAHINDRA & MAHINDRA LIMITED,Karnataka,KA19,Mangalore,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,51
MANGALORE  RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Karnataka,KA19,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
MANGALORE  RTO,MARUTI SUZUKI INDIA LTD,Karnataka,KA19,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266,37,55,0,0,1,0,0,0,0,1,0,1,362
MANGALORE  RTO,NISSAN MOTOR INDIA PVT LTD,Karnataka,KA19,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16
MANGALORE  RTO,RENAULT INDIA PVT LTD,Karnataka,KA19,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,17
MANGALORE  RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Karnataka,KA19,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16
MANGALORE  RTO,TATA MOTORS PASSENGER VEHICLES LTD,Karnataka,KA19,Mangalore,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,7,0,0,0,0,0,0,0,0,0,0,0,74
MANGALORE  RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Karnataka,KA19,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,29
MANGALORE  RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Karnataka,KA19,Mangalore,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,3,0,0,8,0,0,0,0,0,0,9,53
MANGALORE  RTO,VINFAST AUTO INDIA PVT LTD,Karnataka,KA19,Mangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MANMANGALAM UO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN637,Salem,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,11
MANMANGALAM UO,JSW MG MOTOR INDIA PVT LTD,Tamil Nadu,TN637,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MANMANGALAM UO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN637,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
MANMANGALAM UO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN637,Salem,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
MANMANGALAM UO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Tamil Nadu,TN637,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
MANMANGALAM UO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN637,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0,0,21
MANMANGALAM UO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Tamil Nadu,TN637,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
MANMANGALAM UO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN637,Salem,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8
MANMANGALAM UO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN637,Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
MANMANGALAM UO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN637,Salem,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
MANNARGHAT SRTO,HONDA CARS INDIA LTD,Kerala,KL50,Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MANNARGHAT SRTO,HYUNDAI MOTOR INDIA LTD,Kerala,KL50,Palakkad,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,8
MANNARGHAT SRTO,KIA INDIA PRIVATE LIMITED,Kerala,KL50,Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
MANNARGHAT SRTO,MAHINDRA & MAHINDRA LIMITED,Kerala,KL50,Palakkad,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
MANNARGHAT SRTO,MARUTI SUZUKI INDIA LTD,Kerala,KL50,Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6,11,0,0,0,0,0,0,0,1,0,0,88
MANNARGHAT SRTO,NISSAN MOTOR INDIA PVT LTD,Kerala,KL50,Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MANNARGHAT SRTO,RENAULT INDIA PVT LTD,Kerala,KL50,Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MANNARGHAT SRTO,TATA MOTORS LTD,Kerala,KL50,Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MANNARGHAT SRTO,TATA MOTORS PASSENGER VEHICLES LTD,Kerala,KL50,Palakkad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6
MANNARGHAT SRTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Kerala,KL50,Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7
MANNARGHAT SRTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Kerala,KL50,Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,2,8
MANNARGUDI UO,HONDA CARS INDIA LTD,Tamil Nadu,TN588,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MANNARGUDI UO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN588,Thanjavur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7
MANNARGUDI UO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN588,Thanjavur,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8
MANNARGUDI UO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN588,Thanjavur,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
MANNARGUDI UO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN588,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,9,0,0,0,0,0,0,0,0,0,0,42
MANNARGUDI UO,RENAULT INDIA PVT LTD,Tamil Nadu,TN588,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
MANNARGUDI UO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN588,Thanjavur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6
MANNARGUDI UO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN588,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
MANNARGUDI UO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN588,Thanjavur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,7
MARTHANDAM RTO,BYD INDIA PRIVATE LIMITED,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MARTHANDAM RTO,HONDA CARS INDIA LTD,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
MARTHANDAM RTO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,50
MARTHANDAM RTO,JSW MG MOTOR INDIA PVT LTD,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
MARTHANDAM RTO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20
MARTHANDAM RTO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,34
MARTHANDAM RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MARTHANDAM RTO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,10,26,0,0,1,0,0,0,0,2,0,0,178
MARTHANDAM RTO,NISSAN MOTOR INDIA PVT LTD,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9
MARTHANDAM RTO,RENAULT INDIA PVT LTD,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,18
MARTHANDAM RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7
MARTHANDAM RTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MARTHANDAM RTO,TATA MOTORS LTD,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
MARTHANDAM RTO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,46
MARTHANDAM RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11
MARTHANDAM RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN75,Tirunelveli,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,11,0,0,0,0,0,0,8,48
MATTANCHERRY SRTO,BYD INDIA PRIVATE LIMITED,Kerala,KL43,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MATTANCHERRY SRTO,HONDA CARS INDIA LTD,Kerala,KL43,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MATTANCHERRY SRTO,HYUNDAI MOTOR INDIA LTD,Kerala,KL43,Ernakulam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,18
MATTANCHERRY SRTO,JSW MG MOTOR INDIA PVT LTD,Kerala,KL43,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
MATTANCHERRY SRTO,KIA INDIA PRIVATE LIMITED,Kerala,KL43,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
MATTANCHERRY SRTO,MAHINDRA & MAHINDRA LIMITED,Kerala,KL43,Ernakulam,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9
MATTANCHERRY SRTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Kerala,KL43,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
MATTANCHERRY SRTO,MARUTI SUZUKI INDIA LTD,Kerala,KL43,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,3,0,0,0,0,0,0,0,1,0,1,68
MATTANCHERRY SRTO,NISSAN MOTOR INDIA PVT LTD,Kerala,KL43,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7
MATTANCHERRY SRTO,RENAULT INDIA PVT LTD,Kerala,KL43,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
MATTANCHERRY SRTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Kerala,KL43,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
MATTANCHERRY SRTO,STELLANTIS AUTOMOBILES INDIA PVT LTD,Kerala,KL43,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
MATTANCHERRY SRTO,TATA MOTORS LTD,Kerala,KL43,Ernakulam,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MATTANCHERRY SRTO,TATA MOTORS PASSENGER VEHICLES LTD,Kerala,KL43,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7
MATTANCHERRY SRTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Kerala,KL43,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
MATTANCHERRY SRTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Kerala,KL43,Ernakulam,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0,0,0,0,0,0,2,12
MAVELIKKARA SRTO,HONDA CARS INDIA LTD,Kerala,KL31,Alappuzha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MAVELIKKARA SRTO,HYUNDAI MOTOR INDIA LTD,Kerala,KL31,Alappuzha,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,11
MAVELIKKARA SRTO,JSW MG MOTOR INDIA PVT LTD,Kerala,KL31,Alappuzha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MAVELIKKARA SRTO,KIA INDIA PRIVATE LIMITED,Kerala,KL31,Alappuzha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,6
MAVELIKKARA SRTO,MAHINDRA & MAHINDRA LIMITED,Kerala,KL31,Alappuzha,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
MAVELIKKARA SRTO,MARUTI SUZUKI INDIA LTD,Kerala,KL31,Alappuzha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,7,21,0,0,0,0,0,0,0,2,0,0,107
MAVELIKKARA SRTO,NISSAN MOTOR INDIA PVT LTD,Kerala,KL31,Alappuzha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAVELIKKARA SRTO,RENAULT INDIA PVT LTD,Kerala,KL31,Alappuzha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
MAVELIKKARA SRTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Kerala,KL31,Alappuzha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
MAVELIKKARA SRTO,TATA MOTORS PASSENGER VEHICLES LTD,Kerala,KL31,Alappuzha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12
MAVELIKKARA SRTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Kerala,KL31,Alappuzha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
MAVELIKKARA SRTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Kerala,KL31,Alappuzha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,5
MAYILADUTHURAI RTO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN589,Thanjavur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,0,0,0,0,0,0,0,0,0,0,0,20
MAYILADUTHURAI RTO,JSW MG MOTOR INDIA PVT LTD,Tamil Nadu,TN589,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MAYILADUTHURAI RTO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN589,Thanjavur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3
MAYILADUTHURAI RTO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN589,Thanjavur,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
MAYILADUTHURAI RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Tamil Nadu,TN589,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MAYILADUTHURAI RTO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN589,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,6,0,0,0,0,0,0,0,0,0,0,61
MAYILADUTHURAI RTO,NISSAN MOTOR INDIA PVT LTD,Tamil Nadu,TN589,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAYILADUTHURAI RTO,RENAULT INDIA PVT LTD,Tamil Nadu,TN589,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
MAYILADUTHURAI RTO,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,Tamil Nadu,TN589,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MAYILADUTHURAI RTO,TATA MOTORS LTD,Tamil Nadu,TN589,Thanjavur,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MAYILADUTHURAI RTO,TATA MOTORS PASSENGER VEHICLES LTD,Tamil Nadu,TN589,Thanjavur,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,12
MAYILADUTHURAI RTO,TATA PASSENGER ELECTRIC MOBILITY LTD,Tamil Nadu,TN589,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
MAYILADUTHURAI RTO,TOYOTA KIRLOSKAR MOTOR PVT LTD,Tamil Nadu,TN589,Thanjavur,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,2,0,0,1,0,0,0,0,0,0,0,13
MAYILADUTHURAI RTO,VINFAST AUTO INDIA PVT LTD,Tamil Nadu,TN589,Thanjavur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MEENAMBAKKAM RTO,HONDA CARS INDIA LTD,Tamil Nadu,TN22,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
MEENAMBAKKAM RTO,HYUNDAI MOTOR INDIA LTD,Tamil Nadu,TN22,Chennai,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3,0,0,0,0,0,0,0,0,1,0,0,80
MEENAMBAKKAM RTO,JSW MG MOTOR INDIA PVT LTD,Tamil Nadu,TN22,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,7
MEENAMBAKKAM RTO,KIA INDIA PRIVATE LIMITED,Tamil Nadu,TN22,Chennai,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,39
MEENAMBAKKAM RTO,MAHINDRA & MAHINDRA LIMITED,Tamil Nadu,TN22,Chennai,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,1,0,0,36
MEENAMBAKKAM RTO,MAHINDRA ELECTRIC AUTOMOBILE LTD,Tamil Nadu,TN22,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7
MEENAMBAKKAM RTO,MARUTI SUZUKI INDIA LTD,Tamil Nadu,TN22,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,37,30,0,0,0,0,0,0,0,3,0,3,146
